date,open,high,low,close,volume,amount
2021-06-10,207.23,226.44,207.23,220.87,193502,8400201728.0
2021-06-11,225.52,233.76,218.33,230.51,197961,8816469248.0
2021-06-15,231.07,232.68,221.35,226.63,102522,4562143488.0
2021-06-16,224.36,225.96,211.08,212.84,139694,5989483520.0
2021-06-17,215.1,222.59,215.1,220.8,102724,4433456896.0
2021-06-18,222.29,232.29,222.29,229.41,156000,7001105152.0
2021-06-21,230.41,232.68,223.97,230.96,120823,5452180736.0
2021-06-22,229.51,231.62,223.97,229.53,88470,3966367408.0
2021-06-23,231.67,241.63,230.24,239.66,124457,5774145536.0
2021-06-24,242.26,243.23,236.08,239.02,92132,4302189056.0
2021-06-25,242.18,244.41,234.41,243.98,99555,4686222336.0
2021-06-28,243.97,258.84,239.58,253.79,146439,7224070400.0
2021-06-29,264.77,268.07,259.53,261.91,153402,7834685952.0
2021-06-30,262.19,280.52,256.07,276.52,144557,7574604544.0
2021-07-01,277.63,279.41,267.19,273.57,113247,5996925952.0
2021-07-02,270.59,276.72,262.55,268.07,138717,7242849792.0
2021-07-05,265.65,273.25,261.8,268.02,143515,7406241792.0
2021-07-06,268.43,280.08,258.38,265.78,180555,9395935232.0
2021-07-07,268.43,280.93,261.28,280.93,181457,9654261504.0
2021-07-08,285.64,297.04,281.01,290.18,158790,8888329984.0
2021-07-09,290.09,290.09,276.51,282.81,156607,8521226752.0
2021-07-12,288.49,300.09,288.49,293.87,154763,8772503808.0
2021-07-13,290.65,301.54,286.21,292.32,136371,7678988288.0
2021-07-14,287.87,291.69,280.09,285.86,125879,6965504512.0
2021-07-15,282.32,295.58,280.12,295.09,137333,7628510720.0
2021-07-16,294.54,294.54,272.94,274.54,178495,9719489280.0
2021-07-19,279.54,280.47,266.21,270.37,180129,9474773760.0
2021-07-20,265.65,279.13,265.65,272.89,130005,6869197568.0
2021-07-21,273.99,288.47,271.77,288.31,182049,9878628608.0
2021-07-22,288.76,292.7,282.7,289.03,108836,6027459328.0
2021-07-23,287.87,292.87,282.87,283.43,93329,5157401600.0
2021-07-26,281.76,286.72,269.82,279.42,127290,6852321792.0
2021-07-27,281.22,290.2,254.54,254.54,178460,9419312640.0
2021-07-28,255.09,275.82,255.09,271.23,217247,11221667840.0
2021-07-29,282.87,289.39,273.43,288.87,186202,10167714560.0
2021-07-30,293.43,302.98,279.54,285.32,201810,11332846336.0
2021-08-02,288.98,298.98,275.58,286.21,182973,10131832064.0
