date,open,high,low,close,volume,amount
2025-08-01 00:00:00+08:00,185.14,191.6,180.44,183.12,505863.0,9366500352.0
2025-08-04 00:00:00+08:00,179.64,185.34,177.83,184.5,333705.0,6068963840.0
2025-08-05 00:00:00+08:00,189.0,190.01,176.3,182.45,442165.0,8082249216.0
2025-08-06 00:00:00+08:00,180.0,187.58,179.11,186.4,309180.0,5724833792.0
2025-08-07 00:00:00+08:00,186.4,189.46,176.42,183.62,406132.0,7408401920.0
2025-08-08 00:00:00+08:00,183.0,185.58,180.88,182.28,261915.0,4801843200.0
2025-08-11 00:00:00+08:00,182.33,196.3,182.32,192.89,416046.0,7959458304.0
2025-08-12 00:00:00+08:00,193.38,205.0,193.2,204.9,517866.0,10402526208.0
2025-08-13 00:00:00+08:00,206.0,238.6,204.61,236.56,601120.0,13528602624.0
2025-08-14 00:00:00+08:00,233.3,239.8,230.66,231.06,449757.0,10552669184.0
2025-08-15 00:00:00+08:00,230.01,237.21,226.89,233.2,400483.0,9319958528.0
2025-08-18 00:00:00+08:00,233.34,251.66,227.86,244.29,499040.0,12044823552.0
2025-08-19 00:00:00+08:00,244.29,263.6,241.52,256.79,451175.0,11519713280.0
2025-08-20 00:00:00+08:00,247.0,255.48,236.22,255.14,418240.0,10350351360.0
2025-08-21 00:00:00+08:00,255.81,262.6,246.22,257.86,397303.0,10161433600.0
2025-08-22 00:00:00+08:00,254.21,279.0,254.21,273.81,460222.0,12339156992.0
2025-08-25 00:00:00+08:00,283.32,304.08,275.78,296.12,587099.0,17077474304.0
2025-08-26 00:00:00+08:00,298.0,300.9,282.04,282.04,489957.0,14226514944.0
2025-08-27 00:00:00+08:00,290.09,324.42,290.09,308.33,735108.0,22751217664.0
2025-08-28 00:00:00+08:00,301.8,355.19,301.8,354.95,730041.0,24000243712.0
2025-08-29 00:00:00+08:00,350.0,368.0,337.0,356.2,608797.0,21433860096.0
2025-09-01 00:00:00+08:00,362.0,399.9,352.01,388.5,660461.0,24723720192.0
2025-09-02 00:00:00+08:00,388.0,401.1,345.0,358.2,926195.0,34409836544.0
2025-09-03 00:00:00+08:00,355.0,382.0,345.8,369.71,736126.0,26538903552.0
2025-09-04 00:00:00+08:00,383.0,393.71,309.0,312.1,1041403.0,34970234880.0
2025-09-05 00:00:00+08:00,321.0,354.0,310.0,349.25,846434.0,27865858048.0
2025-09-08 00:00:00+08:00,339.99,340.0,295.16,314.5,794767.0,24873050112.0
2025-09-09 00:00:00+08:00,307.02,320.31,305.0,315.32,530049.0,16604792832.0
2025-09-10 00:00:00+08:00,340.01,346.88,321.37,334.95,745751.0,24892893184.0
2025-09-11 00:00:00+08:00,345.99,381.52,345.0,379.9,760903.0,27716485120.0
2025-09-12 00:00:00+08:00,360.0,365.99,352.8,357.98,579419.0,20846884864.0
2025-09-15 00:00:00+08:00,343.01,355.98,338.0,350.3,377524.0,13147348992.0
2025-09-16 00:00:00+08:00,348.94,357.88,332.33,345.75,510928.0,17557229568.0
2025-09-17 00:00:00+08:00,343.08,352.26,336.0,347.66,343929.0,11877060608.0
2025-09-18 00:00:00+08:00,339.02,359.89,333.88,345.51,525090.0,18219970560.0
2025-09-19 00:00:00+08:00,350.9,358.47,336.97,350.0,444820.0,15497487360.0
2025-09-22 00:00:00+08:00,348.0,348.0,328.88,343.0,410118.0,13860492288.0
2025-09-23 00:00:00+08:00,361.11,369.8,338.0,353.0,555746.0,19658323968.0
2025-09-24 00:00:00+08:00,344.02,363.99,333.8,354.64,439715.0,15445732352.0
2025-09-25 00:00:00+08:00,348.23,385.88,341.0,376.0,564321.0,20859529216.0
2025-09-26 00:00:00+08:00,376.13,388.41,372.0,374.0,386107.0,14646942720.0
2025-09-29 00:00:00+08:00,370.11,398.6,370.11,388.28,413732.0,16047542272.0
2025-09-30 00:00:00+08:00,389.0,395.0,363.0,365.77,495882.0,18595426304.0
2025-10-09 00:00:00+08:00,374.0,374.77,350.0,351.15,522921.0,18891288576.0
2025-10-10 00:00:00+08:00,355.01,365.56,345.21,346.2,439541.0,15621094400.0
2025-10-13 00:00:00+08:00,328.12,348.6,325.2,348.6,443519.0,14921644032.0
2025-10-14 00:00:00+08:00,355.7,355.7,315.68,316.5,612317.0,20064475136.0
2025-10-15 00:00:00+08:00,321.3,324.33,310.0,322.59,355211.0,11331230720.0
2025-10-16 00:00:00+08:00,317.81,336.0,317.03,324.76,311753.0,10222845952.0
2025-10-17 00:00:00+08:00,322.5,326.66,314.22,316.31,306535.0,9784350720.0
2025-10-20 00:00:00+08:00,335.01,345.75,324.58,329.24,487326.0,16335501312.0
2025-10-21 00:00:00+08:00,330.01,375.58,324.33,365.42,614689.0,21640515584.0
2025-10-22 00:00:00+08:00,360.31,373.77,360.31,362.83,389182.0,14293598208.0
2025-10-23 00:00:00+08:00,360.2,363.0,340.0,347.76,334562.0,11608574976.0
2025-10-24 00:00:00+08:00,355.0,378.2,345.01,372.97,548935.0,19929772032.0
2025-10-27 00:00:00+08:00,390.0,414.0,381.0,403.95,581617.0,23182886912.0
2025-10-28 00:00:00+08:00,395.0,423.2,395.0,410.62,480215.0,19671115776.0
2025-10-29 00:00:00+08:00,428.0,433.33,399.31,406.1,563577.0,23119390720.0
2025-10-30 00:00:00+08:00,382.0,394.87,372.48,374.0,785612.0,29905899520.0
2025-10-31 00:00:00+08:00,371.84,373.0,342.1,344.31,584004.0,20571357184.0
2025-11-03 00:00:00+08:00,339.98,350.5,335.85,346.76,387029.0,13309120512.0
2025-11-04 00:00:00+08:00,349.11,359.63,345.0,348.04,346396.0,12203219968.0
2025-11-05 00:00:00+08:00,335.1,348.5,335.1,346.1,257618.0,8820521984.0
2025-11-06 00:00:00+08:00,353.02,362.56,347.69,356.71,394464.0,14022327296.0
2025-11-07 00:00:00+08:00,350.1,358.0,344.11,349.79,293139.0,10276146176.0
2025-11-10 00:00:00+08:00,349.95,353.79,322.75,336.0,472600.0,15769856000.0
2025-11-11 00:00:00+08:00,340.0,346.97,322.75,326.0,376094.0,12582715392.0
2025-11-12 00:00:00+08:00,320.33,331.68,315.88,329.1,404972.0,13108652032.0
2025-11-13 00:00:00+08:00,328.8,328.88,317.55,325.85,278655.0,8996111360.0
2025-11-14 00:00:00+08:00,318.01,319.68,310.58,310.58,326767.0,10287090688.0
2025-11-17 00:00:00+08:00,314.33,320.07,306.66,311.7,319867.0,10012991488.0
2025-11-18 00:00:00+08:00,308.01,324.93,306.61,316.86,344079.0,10966549504.0
2025-11-19 00:00:00+08:00,316.3,328.0,313.89,322.4,350955.0,11339175936.0
2025-11-20 00:00:00+08:00,338.52,343.28,324.25,327.74,393776.0,13026465792.0
2025-11-21 00:00:00+08:00,313.9,314.0,299.85,300.0,437003.0,13407170560.0
2025-11-24 00:00:00+08:00,304.56,308.78,287.31,293.0,468357.0,13879219200.0
2025-11-25 00:00:00+08:00,303.0,315.5,302.03,304.72,464201.0,14303114240.0
2025-11-26 00:00:00+08:00,302.0,341.61,297.55,331.12,678785.0,22049968128.0
2025-11-27 00:00:00+08:00,324.0,364.9,323.5,340.8,631253.0,22023299072.0
2025-11-28 00:00:00+08:00,340.0,357.77,338.0,347.8,414491.0,14336518144.0
2025-12-01 00:00:00+08:00,352.0,361.0,343.57,355.61,386858.0,13688652800.0
2025-12-02 00:00:00+08:00,355.62,369.11,351.49,365.0,378605.0,13668752384.0
2025-12-03 00:00:00+08:00,371.8,392.8,370.0,373.13,580277.0,22102333440.0
2025-12-04 00:00:00+08:00,367.13,375.91,362.78,374.25,336774.0,12484195328.0
2025-12-05 00:00:00+08:00,381.65,386.0,373.73,377.51,354271.0,13433191424.0
2025-12-08 00:00:00+08:00,375.12,415.51,375.03,404.52,559413.0,22307188736.0
2025-12-09 00:00:00+08:00,404.83,426.5,402.03,419.13,483437.0,20184805376.0
2025-12-10 00:00:00+08:00,418.0,438.89,398.68,432.26,515106.0,21546227712.0
2025-12-11 00:00:00+08:00,428.53,451.71,415.0,416.51,610492.0,26567610368.0
2025-12-12 00:00:00+08:00,417.0,439.55,417.0,428.0,583768.0,24919701504.0
2025-12-15 00:00:00+08:00,411.88,443.0,410.0,426.81,386531.0,16531276800.0
2025-12-16 00:00:00+08:00,420.98,425.98,401.8,407.2,387884.0,15980176384.0
2025-12-17 00:00:00+08:00,408.51,446.33,408.5,446.1,492638.0,21298227200.0
2025-12-18 00:00:00+08:00,437.21,443.6,423.5,425.5,400420.0,17324877824.0
2025-12-19 00:00:00+08:00,436.0,449.09,425.51,434.3,357191.0,15620941824.0
2025-12-22 00:00:00+08:00,451.17,466.66,447.0,462.99,393324.0,18085830656.0
2025-12-23 00:00:00+08:00,462.9,468.81,454.1,458.0,295434.0,13575033856.0
2025-12-24 00:00:00+08:00,459.99,461.99,447.0,453.51,298162.0,13512074240.0
2025-12-25 00:00:00+08:00,456.0,464.55,441.0,447.99,282568.0,12726273024.0
2025-12-26 00:00:00+08:00,441.0,450.0,435.79,445.3,249069.0,11032596480.0
2025-12-29 00:00:00+08:00,440.0,450.98,433.67,444.5,246676.0,10910377984.0
2025-12-30 00:00:00+08:00,440.0,454.88,436.71,446.0,258849.0,11546086400.0
2025-12-31 00:00:00+08:00,445.0,451.29,430.0,430.88,286178.0,12502795264.0
2026-01-05 00:00:00+08:00,437.01,440.85,416.68,426.63,357501.0,15360319488.0
2026-01-06 00:00:00+08:00,410.0,421.38,405.5,417.55,404261.0,16700685312.0
2026-01-07 00:00:00+08:00,426.02,429.99,412.5,420.3,303304.0,12788707328.0
2026-01-08 00:00:00+08:00,415.43,421.69,405.0,410.34,289380.0,11901069312.0
2026-01-09 00:00:00+08:00,397.01,406.9,382.06,398.22,422954.0,16687781888.0
2026-01-12 00:00:00+08:00,386.0,399.0,372.54,391.35,542674.0,20777388032.0
2026-01-13 00:00:00+08:00,385.26,402.89,381.38,383.2,396607.0,15517224960.0
2026-01-14 00:00:00+08:00,388.0,394.97,375.71,383.97,451172.0,17334157312.0
2026-01-15 00:00:00+08:00,380.16,405.0,376.51,400.0,505453.0,19753463808.0
2026-01-16 00:00:00+08:00,410.13,411.0,391.84,397.19,467601.0,18663069696.0
2026-01-19 00:00:00+08:00,392.21,409.1,391.61,403.18,338369.0,13635560448.0
2026-01-20 00:00:00+08:00,401.52,401.9,377.0,382.56,423988.0,16293355520.0
2026-01-21 00:00:00+08:00,383.01,402.22,383.0,394.8,391791.0,15493184512.0
2026-01-22 00:00:00+08:00,395.29,411.98,393.0,409.7,437212.0,17614194688.0
2026-01-23 00:00:00+08:00,405.86,405.86,380.5,383.02,502089.0,19517028352.0
2026-01-26 00:00:00+08:00,379.8,392.36,374.51,388.63,319783.0,12339608576.0
2026-01-27 00:00:00+08:00,387.55,412.58,385.57,399.24,414207.0,16652858368.0
2026-01-28 00:00:00+08:00,405.0,409.11,393.0,393.05,353175.0,14109491200.0
2026-01-29 00:00:00+08:00,400.01,405.0,392.31,393.0,337582.0,13438938112.0
2026-01-30 00:00:00+08:00,388.49,425.0,387.8,419.49,508373.0,20765200384.0
2026-02-02 00:00:00+08:00,457.24,472.0,435.39,439.0,777879.0,35251499008.0
2026-02-03 00:00:00+08:00,457.0,460.0,411.49,429.1,657515.0,28507181056.0
2026-02-04 00:00:00+08:00,410.0,415.0,381.67,399.2,596557.0,23699601408.0
2026-02-05 00:00:00+08:00,391.0,399.9,381.1,383.0,365068.0,14165854208.0
2026-02-06 00:00:00+08:00,376.05,378.87,357.0,364.06,461506.0,16979900416.0
2026-02-09 00:00:00+08:00,379.98,399.0,375.3,390.15,473939.0,18316253184.0
2026-02-10 00:00:00+08:00,392.19,405.82,388.5,393.11,293012.0,11606078464.0
2026-02-11 00:00:00+08:00,390.1,393.5,368.14,371.66,442805.0,16651302912.0
2026-02-12 00:00:00+08:00,373.02,384.99,361.72,365.76,446151.0,16543035392.0
2026-02-13 00:00:00+08:00,362.04,373.14,357.0,366.11,298318.0,10944583680.0
2026-02-24 00:00:00+08:00,368.0,385.88,353.2,372.06,465193.0,17325989888.0
2026-02-25 00:00:00+08:00,370.0,388.3,368.51,382.0,339785.0,12880135168.0
2026-02-26 00:00:00+08:00,384.01,388.58,375.31,385.9,316634.0,12151235584.0
2026-02-27 00:00:00+08:00,371.0,372.74,358.02,359.86,509100.0,18486974464.0
2026-03-02 00:00:00+08:00,347.74,385.0,346.74,381.0,552073.0,20491112448.0
2026-03-03 00:00:00+08:00,381.0,395.48,379.0,382.2,511459.0,19874670592.0
2026-03-04 00:00:00+08:00,377.6,383.88,366.65,369.37,326122.0,12183747584.0
2026-03-05 00:00:00+08:00,384.94,422.6,383.26,401.24,696778.0,28004108288.0
2026-03-06 00:00:00+08:00,393.22,412.0,387.09,402.0,404315.0,16164472832.0
2026-03-09 00:00:00+08:00,380.0,387.32,369.32,384.0,441663.0,16629245952.0
2026-03-10 00:00:00+08:00,394.75,401.0,382.59,397.33,424881.0,16696054784.0
2026-03-11 00:00:00+08:00,400.01,408.0,392.2,393.23,338381.0,13508338688.0
2026-03-12 00:00:00+08:00,400.01,404.85,375.67,378.77,346186.0,13309459456.0
2026-03-13 00:00:00+08:00,373.18,399.99,372.02,394.03,407736.0,15913143296.0
2026-03-16 00:00:00+08:00,396.04,418.03,392.0,413.23,472240.0,19206187008.0
2026-03-17 00:00:00+08:00,422.01,426.88,385.93,389.33,453934.0,18332358656.0
2026-03-18 00:00:00+08:00,399.2,431.35,398.0,430.9,609726.0,25254365184.0
2026-03-19 00:00:00+08:00,427.01,450.81,427.01,440.4,543572.0,24009254912.0
2026-03-20 00:00:00+08:00,468.0,490.28,458.88,477.05,671922.0,32110555136.0
2026-03-23 00:00:00+08:00,456.13,477.87,453.0,460.44,480831.0,22255884288.0
2026-03-24 00:00:00+08:00,459.0,468.33,438.0,468.0,406860.0,18507026432.0
2026-03-25 00:00:00+08:00,490.21,492.0,463.0,476.2,458162.0,21847463936.0
2026-03-26 00:00:00+08:00,469.02,480.0,455.12,457.0,365098.0,17063414784.0
2026-03-27 00:00:00+08:00,446.29,461.3,440.01,447.41,298317.0,13437274112.0
2026-03-30 00:00:00+08:00,445.2,464.0,445.2,458.38,255254.0,11604391936.0
2026-03-31 00:00:00+08:00,445.65,454.5,434.7,442.84,283289.0,12570886144.0
2026-04-01 00:00:00+08:00,461.53,463.0,444.0,460.6,312648.0,14262847488.0
2026-04-02 00:00:00+08:00,453.11,460.98,442.8,447.49,218135.0,9827394560.0
2026-04-03 00:00:00+08:00,457.0,469.0,454.05,455.3,336359.0,15504869376.0
2026-04-07 00:00:00+08:00,450.0,468.0,441.19,458.7,284174.0,12838778880.0
2026-04-08 00:00:00+08:00,475.1,502.0,469.09,501.5,469398.0,22906042368.0
2026-04-09 00:00:00+08:00,491.3,497.8,488.0,490.0,298416.0,14697988096.0
2026-04-10 00:00:00+08:00,493.0,528.0,485.0,522.5,444843.0,22594697216.0
2026-04-13 00:00:00+08:00,518.0,522.0,500.01,512.72,375113.0,19116007424.0
2026-04-14 00:00:00+08:00,522.94,538.9,515.0,520.0,387737.0,20334796800.0
2026-04-15 00:00:00+08:00,525.02,534.0,490.02,496.98,460645.0,23514279936.0
2026-04-16 00:00:00+08:00,497.0,539.93,496.0,537.5,418603.0,21855621120.0
2026-04-17 00:00:00+08:00,550.0,589.98,542.03,589.0,416194.0,23873640448.0
2026-04-20 00:00:00+08:00,589.0,596.96,577.0,583.0,342506.0,20041119744.0
2026-04-21 00:00:00+08:00,578.0,582.99,566.0,578.5,287543.0,16511830016.0
2026-04-22 00:00:00+08:00,569.0,625.26,568.03,622.71,433446.0,25875961856.0
2026-04-23 00:00:00+08:00,619.0,627.8,600.99,608.28,401775.0,24651177984.0
2026-04-24 00:00:00+08:00,552.76,566.66,528.01,537.27,913871.0,50103017472.0
2026-04-27 00:00:00+08:00,549.4,553.0,534.86,538.0,468082.0,25436043264.0
2026-04-28 00:00:00+08:00,537.34,548.0,517.01,535.46,357952.0,19045099520.0
2026-04-29 00:00:00+08:00,529.0,549.5,526.0,537.0,275645.0,14843249664.0
2026-04-30 00:00:00+08:00,549.0,549.0,518.0,525.79,302097.0,15997131776.0
2026-05-06 00:00:00+08:00,539.9,542.58,517.0,522.48,420932.0,22190843904.0
2026-05-07 00:00:00+08:00,523.85,565.0,513.0,563.5,533930.0,28913956864.0
2026-05-08 00:00:00+08:00,553.0,560.99,546.47,551.67,298004.0,16488159232.0
2026-05-11 00:00:00+08:00,554.0,569.99,525.25,563.7,581076.0,31811532800.0
2026-05-12 00:00:00+08:00,575.0,599.75,570.91,592.52,524973.0,30891206656.0
2026-05-13 00:00:00+08:00,585.11,630.79,582.18,628.99,423738.0,25757401088.0
2026-05-14 00:00:00+08:00,641.5,653.7,606.9,617.9,382290.0,23891283968.0
2026-05-15 00:00:00+08:00,617.0,629.68,586.28,610.05,356061.0,21683302400.0
2026-05-18 00:00:00+08:00,599.0,617.27,593.0,599.92,292637.0,17654634496.0
2026-05-19 00:00:00+08:00,599.51,599.91,560.31,572.5,339052.0,19397535744.0
2026-05-20 00:00:00+08:00,575.39,600.88,571.51,587.97,326624.0,19111135232.0
2026-05-21 00:00:00+08:00,588.33,603.53,565.27,566.0,328096.0,19260164096.0
2026-05-22 00:00:00+08:00,577.33,613.88,570.0,606.77,404278.0,23856791552.0
2026-05-25 00:00:00+08:00,620.13,660.06,595.01,659.01,476893.0,30125178880.0
2026-05-26 00:00:00+08:00,656.0,703.58,655.0,700.0,463532.0,31816134656.0
2026-05-27 00:00:00+08:00,690.53,715.0,683.83,695.0,351378.0,24509321216.0
2026-05-28 00:00:00+08:00,695.0,727.0,671.77,718.34,339478.0,23798435840.0
2026-05-29 00:00:00+08:00,718.0,733.99,701.01,706.45,332555.0,23786862592.0
2026-06-01 00:00:00+08:00,709.14,713.73,673.1,679.82,295925.0,20385132544.0
2026-06-02 00:00:00+08:00,696.0,752.0,693.1,747.0,387106.0,28143777792.0
2026-06-03 00:00:00+08:00,760.0,815.98,758.07,782.25,426908.0,33713842176.0
2026-06-04 00:00:00+08:00,773.46,785.97,764.0,775.94,254100.0,19660519424.0
2026-06-05 00:00:00+08:00,790.0,818.38,730.0,748.0,441764.0,34165078016.0
2026-06-08 00:00:00+08:00,711.11,745.0,705.89,725.0,322560.0,23349172224.0
2026-06-09 00:00:00+08:00,748.89,795.0,738.0,785.73,348609.0,26803646464.0
