date,open,high,low,close,volume,amount
2026-05-26 09:35:00+08:00,656.0,680.0,655.0,675.0,5605200.0,3759943680.0
2026-05-26 09:40:00+08:00,674.18,686.0,670.57,683.05,3249000.0,2206920192.0
2026-05-26 09:45:00+08:00,683.05,692.9,679.93,681.9,3238200.0,2223974912.0
2026-05-26 09:50:00+08:00,681.84,683.78,674.98,677.62,2340800.0,1588035200.0
2026-05-26 09:55:00+08:00,676.0,681.98,668.0,675.33,2191300.0,1475298560.0
2026-05-26 10:00:00+08:00,674.53,689.7,673.79,689.7,1337700.0,911816512.0
2026-05-26 10:05:00+08:00,689.0,689.01,680.8,683.41,1406700.0,963065088.0
2026-05-26 10:10:00+08:00,683.7,692.88,681.01,692.88,1267400.0,871016832.0
2026-05-26 10:15:00+08:00,693.0,695.0,686.72,686.88,1428700.0,985781888.0
2026-05-26 10:20:00+08:00,686.88,695.0,686.01,687.02,996900.0,690074368.0
2026-05-26 10:25:00+08:00,687.0,687.54,683.07,687.54,621800.0,425824736.0
2026-05-26 10:30:00+08:00,687.53,695.0,685.96,693.0,883000.0,610571264.0
2026-05-26 10:35:00+08:00,693.0,698.45,692.24,696.85,1482500.0,1031269632.0
2026-05-26 10:40:00+08:00,696.82,698.71,691.02,691.02,844400.0,588234752.0
2026-05-26 10:45:00+08:00,690.2,693.86,685.54,689.09,610800.0,420605888.0
2026-05-26 10:50:00+08:00,689.31,689.31,684.23,684.47,513700.0,352065984.0
2026-05-26 10:55:00+08:00,684.68,688.88,683.21,684.8,509800.0,349525248.0
2026-05-26 11:00:00+08:00,685.01,688.0,684.5,686.4,376300.0,258125696.0
2026-05-26 11:05:00+08:00,686.31,686.5,679.4,679.4,600700.0,409896192.0
2026-05-26 11:10:00+08:00,679.4,686.75,679.4,686.7,520800.0,355390976.0
2026-05-26 11:15:00+08:00,685.11,686.7,682.0,682.98,280200.0,191594368.0
2026-05-26 11:20:00+08:00,682.42,688.55,682.42,687.91,306700.0,210473632.0
2026-05-26 11:25:00+08:00,687.91,688.98,685.53,686.79,286300.0,196737312.0
2026-05-26 11:30:00+08:00,686.8,686.99,683.93,685.0,303300.0,207916464.0
2026-05-26 13:05:00+08:00,684.98,694.76,684.0,693.68,701300.0,482803616.0
2026-05-26 13:10:00+08:00,693.68,694.57,688.4,693.99,714100.0,493845568.0
2026-05-26 13:15:00+08:00,694.0,694.01,689.14,691.5,633900.0,438563776.0
2026-05-26 13:20:00+08:00,691.19,695.0,691.17,695.0,683700.0,474437760.0
2026-05-26 13:25:00+08:00,694.9,697.0,692.99,693.0,649500.0,451688896.0
2026-05-26 13:30:00+08:00,693.92,695.5,690.65,691.95,391100.0,271306016.0
2026-05-26 13:35:00+08:00,691.94,697.66,691.05,695.47,509500.0,354528704.0
